Folder_Name,File_Name,File_Type,Content,Description,Cleaned_Description
System_Error,ticket_06.json,JSON,"{
  ""ticket_id"": ""TICK-SYS-0006"",
  ""ticket_type"": ""System_Error"",
  ""category"": ""System"",
  ""title"": ""Service not running"",
  ""description"": ""User reported: Service not running. Additional details: Database connection pool exhausted. Application logs show timeout errors."",
  ""status"": ""Resolved"",
  ""priority"": ""Medium"",
  ""created_date"": ""2025-12-15 20:39:17"",
  ""updated_date"": ""2025-12-18 20:39:17"",
  ""resolved_date"": ""2025-12-18 20:39:17"",
  ""reported_by"": ""Lisa Anderson"",
  ""department"": ""HR"",
  ""assigned_to"": ""System Admin"",
  ""tags"": [
    ""System"",
    ""Medium"",
    ""Resolved""
  ],
  ""attachments"": 1,
  ""comments_count"": 4
}",User reported: Service not running. Additional details: Database connection pool exhausted. Application logs show timeout errors.,SERVICE RUNNING ADDITIONAL DETAILS DATABASE CONNECTION POOL EXHAUSTED APPLICATION LOGS SHOW TIMEOUT ERRORS
System_Error,ticket_06.pdf,PDF,"IT Support Ticket: TICK-SYS-0006
Ticket Information
Ticket ID: TICK-SYS-0006
Type: System_Error
Category: System
Title: Service not running
Status: Resolved
Priority: Medium
Created Date: 2025-12-15 20:39:17
Updated Date: 2025-12-18 20:39:17
Resolved Date: 2025-12-18 20:39:17
Reported By: Lisa Anderson
Department: HR
Assigned To: System Admin
Description
User reported: Service not running. Additional details: Database connection pool exhausted. Application logs show
timeout errors.
Additional Information
Attachments: 1
Comments: 4
Tags: System, Medium, Resolved",,
System_Error,ticket_07.json,JSON,"{
  ""ticket_id"": ""TICK-SYS-0007"",
  ""ticket_type"": ""System_Error"",
  ""category"": ""System"",
  ""title"": ""Backup failed"",
  ""description"": ""User reported: Backup failed. Additional details: Database connection pool exhausted. Application logs show timeout errors."",
  ""status"": ""Resolved"",
  ""priority"": ""Medium"",
  ""created_date"": ""2025-11-30 20:39:17"",
  ""updated_date"": ""2025-12-01 20:39:17"",
  ""resolved_date"": ""2025-12-01 20:39:17"",
  ""reported_by"": ""Sarah Johnson"",
  ""department"": ""Sales"",
  ""assigned_to"": ""IT Support Team"",
  ""tags"": [
    ""System"",
    ""Medium"",
    ""Resolved""
  ],
  ""attachments"": 3,
  ""comments_count"": 5
}",User reported: Backup failed. Additional details: Database connection pool exhausted. Application logs show timeout errors.,BACKUP FAILED ADDITIONAL DETAILS DATABASE CONNECTION POOL EXHAUSTED APPLICATION LOGS SHOW TIMEOUT ERRORS
System_Error,ticket_07.pdf,PDF,"IT Support Ticket: TICK-SYS-0007
Ticket Information
Ticket ID: TICK-SYS-0007
Type: System_Error
Category: System
Title: Backup failed
Status: Resolved
Priority: Medium
Created Date: 2025-11-30 20:39:17
Updated Date: 2025-12-01 20:39:17
Resolved Date: 2025-12-01 20:39:17
Reported By: Sarah Johnson
Department: Sales
Assigned To: IT Support Team
Description
User reported: Backup failed. Additional details: Database connection pool exhausted. Application logs show timeout
errors.
Additional Information
Attachments: 3
Comments: 5
Tags: System, Medium, Resolved",,
System_Error,ticket_08.json,JSON,"{
  ""ticket_id"": ""TICK-SYS-0008"",
  ""ticket_type"": ""System_Error"",
  ""category"": ""System"",
  ""title"": ""Configuration corrupted"",
  ""description"": ""User reported: Configuration corrupted. Additional details: Disk usage at 98%. Cleanup scripts failed. Manual intervention required."",
  ""status"": ""Pending"",
  ""priority"": ""High"",
  ""created_date"": ""2025-11-30 20:39:17"",
  ""updated_date"": ""2025-12-07 20:39:17"",
  ""resolved_date"": null,
  ""reported_by"": ""David Wilson"",
  ""department"": ""Finance"",
  ""assigned_to"": ""IT Support Team"",
  ""tags"": [
    ""System"",
    ""High"",
    ""Pending""
  ],
  ""attachments"": 1,
  ""comments_count"": 3
}",User reported: Configuration corrupted. Additional details: Disk usage at 98%. Cleanup scripts failed. Manual intervention required.,CONFIGURATION CORRUPTED ADDITIONAL DETAILS DISK USAGE CLEANUP SCRIPTS FAILED MANUAL INTERVENTION REQUIRED
System_Error,ticket_08.pdf,PDF,"IT Support Ticket: TICK-SYS-0008
Ticket Information
Ticket ID: TICK-SYS-0008
Type: System_Error
Category: System
Title: Configuration corrupted
Status: Pending
Priority: High
Created Date: 2025-11-30 20:39:17
Updated Date: 2025-12-07 20:39:17
Resolved Date: N/A
Reported By: David Wilson
Department: Finance
Assigned To: IT Support Team
Description
User reported: Configuration corrupted. Additional details: Disk usage at 98%. Cleanup scripts failed. Manual
intervention required.
Additional Information
Attachments: 1
Comments: 3
Tags: System, High, Pending",,
System_Error,ticket_09.json,JSON,"{
  ""ticket_id"": ""TICK-SYS-0009"",
  ""ticket_type"": ""System_Error"",
  ""category"": ""System"",
  ""title"": ""Configuration corrupted"",
  ""description"": ""User reported: Configuration corrupted. Additional details: Disk usage at 98%. Cleanup scripts failed. Manual intervention required."",
  ""status"": ""Closed"",
  ""priority"": ""High"",
  ""created_date"": ""2025-12-19 20:39:17"",
  ""updated_date"": ""2025-12-21 20:39:17"",
  ""resolved_date"": ""2025-12-21 20:39:17"",
  ""reported_by"": ""Jennifer Martinez"",
  ""department"": ""Sales"",
  ""assigned_to"": ""Help Desk"",
  ""tags"": [
    ""System"",
    ""High"",
    ""Closed""
  ],
  ""attachments"": 1,
  ""comments_count"": 5
}",User reported: Configuration corrupted. Additional details: Disk usage at 98%. Cleanup scripts failed. Manual intervention required.,CONFIGURATION CORRUPTED ADDITIONAL DETAILS DISK USAGE CLEANUP SCRIPTS FAILED MANUAL INTERVENTION REQUIRED
System_Error,ticket_09.pdf,PDF,"IT Support Ticket: TICK-SYS-0009
Ticket Information
Ticket ID: TICK-SYS-0009
Type: System_Error
Category: System
Title: Configuration corrupted
Status: Closed
Priority: High
Created Date: 2025-12-19 20:39:17
Updated Date: 2025-12-21 20:39:17
Resolved Date: 2025-12-21 20:39:17
Reported By: Jennifer Martinez
Department: Sales
Assigned To: Help Desk
Description
User reported: Configuration corrupted. Additional details: Disk usage at 98%. Cleanup scripts failed. Manual
intervention required.
Additional Information
Attachments: 1
Comments: 5
Tags: System, High, Closed",,
System_Error,ticket_10.json,JSON,"{
  ""ticket_id"": ""TICK-SYS-0010"",
  ""ticket_type"": ""System_Error"",
  ""category"": ""System"",
  ""title"": ""System update error"",
  ""description"": ""User reported: System update error. Additional details: System crash occurred during peak hours. Blue screen error code: 0x0000007E."",
  ""status"": ""Pending"",
  ""priority"": ""Medium"",
  ""created_date"": ""2025-12-18 20:39:17"",
  ""updated_date"": ""2025-12-22 20:39:17"",
  ""resolved_date"": null,
  ""reported_by"": ""Michael Brown"",
  ""department"": ""HR"",
  ""assigned_to"": ""System Admin"",
  ""tags"": [
    ""System"",
    ""Medium"",
    ""Pending""
  ],
  ""attachments"": 2,
  ""comments_count"": 0
}",User reported: System update error. Additional details: System crash occurred during peak hours. Blue screen error code: 0x0000007E.,SYSTEM UPDATE ERROR ADDITIONAL DETAILS SYSTEM CRASH OCCURRED PEAK HOURS BLUE SCREEN ERROR CODE X E
System_Error,ticket_10.pdf,PDF,"IT Support Ticket: TICK-SYS-0010
Ticket Information
Ticket ID: TICK-SYS-0010
Type: System_Error
Category: System
Title: System update error
Status: Pending
Priority: Medium
Created Date: 2025-12-18 20:39:17
Updated Date: 2025-12-22 20:39:17
Resolved Date: N/A
Reported By: Michael Brown
Department: HR
Assigned To: System Admin
Description
User reported: System update error. Additional details: System crash occurred during peak hours. Blue screen error
code: 0x0000007E.
Additional Information
Attachments: 2
Comments: 0
Tags: System, Medium, Pending",,
Security_Incident,ticket_01.json,JSON,"{
  ""ticket_id"": ""TICK-SEC-0001"",
  ""ticket_type"": ""Security_Incident"",
  ""category"": ""Security"",
  ""title"": ""Data breach suspected"",
  ""description"": ""User reported: Data breach suspected. Additional details: Antivirus detected suspicious file. File quarantined. User notified."",
  ""status"": ""Open"",
  ""priority"": ""Critical"",
  ""created_date"": ""2025-12-09 20:39:17"",
  ""updated_date"": ""2025-12-09 20:39:17"",
  ""resolved_date"": null,
  ""reported_by"": ""John Smith"",
  ""department"": ""HR"",
  ""assigned_to"": ""System Admin"",
  ""tags"": [
    ""Security"",
    ""Critical"",
    ""Open""
  ],
  ""attachments"": 3,
  ""comments_count"": 4
}",User reported: Data breach suspected. Additional details: Antivirus detected suspicious file. File quarantined. User notified.,DATA BREACH SUSPECTED ADDITIONAL DETAILS ANTIVIRUS DETECTED SUSPICIOUS FILE FILE QUARANTINED USER NOTIFIED
Security_Incident,ticket_01.pdf,PDF,"IT Support Ticket: TICK-SEC-0001
Ticket Information
Ticket ID: TICK-SEC-0001
Type: Security_Incident
Category: Security
Title: Data breach suspected
Status: Open
Priority: Critical
Created Date: 2025-12-09 20:39:17
Updated Date: 2025-12-09 20:39:17
Resolved Date: N/A
Reported By: John Smith
Department: HR
Assigned To: System Admin
Description
User reported: Data breach suspected. Additional details: Antivirus detected suspicious file. File quarantined. User
notified.
Additional Information
Attachments: 3
Comments: 4
Tags: Security, Critical, Open",,
Security_Incident,ticket_02.json,JSON,"{
  ""ticket_id"": ""TICK-SEC-0002"",
  ""ticket_type"": ""Security_Incident"",
  ""category"": ""Security"",
  ""title"": ""Firewall alert"",
  ""description"": ""User reported: Firewall alert. Additional details: Antivirus detected suspicious file. File quarantined. User notified."",
  ""status"": ""Resolved"",
  ""priority"": ""Critical"",
  ""created_date"": ""2025-12-18 20:39:17"",
  ""updated_date"": ""2025-12-18 20:39:17"",
  ""resolved_date"": ""2025-12-18 20:39:17"",
  ""reported_by"": ""Emily Davis"",
  ""department"": ""Engineering"",
  ""assigned_to"": ""Help Desk"",
  ""tags"": [
    ""Security"",
    ""Critical"",
    ""Resolved""
  ],
  ""attachments"": 2,
  ""comments_count"": 0
}",User reported: Firewall alert. Additional details: Antivirus detected suspicious file. File quarantined. User notified.,FIREWALL ALERT ADDITIONAL DETAILS ANTIVIRUS DETECTED SUSPICIOUS FILE FILE QUARANTINED USER NOTIFIED
Security_Incident,ticket_02.pdf,PDF,"IT Support Ticket: TICK-SEC-0002
Ticket Information
Ticket ID: TICK-SEC-0002
Type: Security_Incident
Category: Security
Title: Firewall alert
Status: Resolved
Priority: Critical
Created Date: 2025-12-18 20:39:17
Updated Date: 2025-12-18 20:39:17
Resolved Date: 2025-12-18 20:39:17
Reported By: Emily Davis
Department: Engineering
Assigned To: Help Desk
Description
User reported: Firewall alert. Additional details: Antivirus detected suspicious file. File quarantined. User notified.
Additional Information
Attachments: 2
Comments: 0
Tags: Security, Critical, Resolved",,
Security_Incident,ticket_03.json,JSON,"{
  ""ticket_id"": ""TICK-SEC-0003"",
  ""ticket_type"": ""Security_Incident"",
  ""category"": ""Security"",
  ""title"": ""Account compromised"",
  ""description"": ""User reported: Account compromised. Additional details: Failed login attempts from unknown IP addresses. Account temporarily locked."",
  ""status"": ""Pending"",
  ""priority"": ""Critical"",
  ""created_date"": ""2025-12-17 20:39:17"",
  ""updated_date"": ""2025-12-27 20:39:17"",
  ""resolved_date"": null,
  ""reported_by"": ""Emily Davis"",
  ""department"": ""Support"",
  ""assigned_to"": ""IT Support Team"",
  ""tags"": [
    ""Security"",
    ""Critical"",
    ""Pending""
  ],
  ""attachments"": 2,
  ""comments_count"": 4
}",User reported: Account compromised. Additional details: Failed login attempts from unknown IP addresses. Account temporarily locked.,ACCOUNT COMPROMISED ADDITIONAL DETAILS FAILED LOGIN ATTEMPTS UNKNOWN IP ADDRESSES ACCOUNT TEMPORARILY LOCKED
Security_Incident,ticket_03.pdf,PDF,"IT Support Ticket: TICK-SEC-0003
Ticket Information
Ticket ID: TICK-SEC-0003
Type: Security_Incident
Category: Security
Title: Account compromised
Status: Pending
Priority: Critical
Created Date: 2025-12-17 20:39:17
Updated Date: 2025-12-27 20:39:17
Resolved Date: N/A
Reported By: Emily Davis
Department: Support
Assigned To: IT Support Team
Description
User reported: Account compromised. Additional details: Failed login attempts from unknown IP addresses. Account
temporarily locked.
Additional Information
Attachments: 2
Comments: 4
Tags: Security, Critical, Pending",,
Security_Incident,ticket_04.json,JSON,"{
  ""ticket_id"": ""TICK-SEC-0004"",
  ""ticket_type"": ""Security_Incident"",
  ""category"": ""Security"",
  ""title"": ""Firewall alert"",
  ""description"": ""User reported: Firewall alert. Additional details: Failed login attempts from unknown IP addresses. Account temporarily locked."",
  ""status"": ""Resolved"",
  ""priority"": ""Critical"",
  ""created_date"": ""2025-12-18 20:39:17"",
  ""updated_date"": ""2025-12-25 20:39:17"",
  ""resolved_date"": ""2025-12-25 20:39:17"",
  ""reported_by"": ""Jennifer Martinez"",
  ""department"": ""Marketing"",
  ""assigned_to"": ""IT Support Team"",
  ""tags"": [
    ""Security"",
    ""Critical"",
    ""Resolved""
  ],
  ""attachments"": 3,
  ""comments_count"": 2
}",User reported: Firewall alert. Additional details: Failed login attempts from unknown IP addresses. Account temporarily locked.,FIREWALL ALERT ADDITIONAL DETAILS FAILED LOGIN ATTEMPTS UNKNOWN IP ADDRESSES ACCOUNT TEMPORARILY LOCKED
Security_Incident,ticket_04.pdf,PDF,"IT Support Ticket: TICK-SEC-0004
Ticket Information
Ticket ID: TICK-SEC-0004
Type: Security_Incident
Category: Security
Title: Firewall alert
Status: Resolved
Priority: Critical
Created Date: 2025-12-18 20:39:17
Updated Date: 2025-12-25 20:39:17
Resolved Date: 2025-12-25 20:39:17
Reported By: Jennifer Martinez
Department: Marketing
Assigned To: IT Support Team
Description
User reported: Firewall alert. Additional details: Failed login attempts from unknown IP addresses. Account temporarily
locked.
Additional Information
Attachments: 3
Comments: 2
Tags: Security, Critical, Resolved",,
Security_Incident,ticket_05.json,JSON,"{
  ""ticket_id"": ""TICK-SEC-0005"",
  ""ticket_type"": ""Security_Incident"",
  ""category"": ""Security"",
  ""title"": ""Unauthorized access attempt"",
  ""description"": ""User reported: Unauthorized access attempt. Additional details: Phishing email reported by multiple users. Email headers analyzed."",
  ""status"": ""Resolved"",
  ""priority"": ""High"",
  ""created_date"": ""2025-12-03 20:39:17"",
  ""updated_date"": ""2025-12-04 20:39:17"",
  ""resolved_date"": ""2025-12-04 20:39:17"",
  ""reported_by"": ""John Smith"",
  ""department"": ""Sales"",
  ""assigned_to"": ""Network Admin"",
  ""tags"": [
    ""Security"",
    ""High"",
    ""Resolved""
  ],
  ""attachments"": 0,
  ""comments_count"": 4
}",User reported: Unauthorized access attempt. Additional details: Phishing email reported by multiple users. Email headers analyzed.,UNAUTHORIZED ACCESS ATTEMPT ADDITIONAL DETAILS PHISHING EMAIL REPORTED MULTIPLE USERS EMAIL HEADERS ANALYZED
Security_Incident,ticket_05.pdf,PDF,"IT Support Ticket: TICK-SEC-0005
Ticket Information
Ticket ID: TICK-SEC-0005
Type: Security_Incident
Category: Security
Title: Unauthorized access attempt
Status: Resolved
Priority: High
Created Date: 2025-12-03 20:39:17
Updated Date: 2025-12-04 20:39:17
Resolved Date: 2025-12-04 20:39:17
Reported By: John Smith
Department: Sales
Assigned To: Network Admin
Description
User reported: Unauthorized access attempt. Additional details: Phishing email reported by multiple users. Email
headers analyzed.
Additional Information
Attachments: 0
Comments: 4
Tags: Security, High, Resolved",,
Security_Incident,ticket_06.json,JSON,"{
  ""ticket_id"": ""TICK-SEC-0006"",
  ""ticket_type"": ""Security_Incident"",
  ""category"": ""Security"",
  ""title"": ""Virus infection"",
  ""description"": ""User reported: Virus infection. Additional details: Antivirus detected suspicious file. File quarantined. User notified."",
  ""status"": ""In Progress"",
  ""priority"": ""High"",
  ""created_date"": ""2025-12-10 20:39:17"",
  ""updated_date"": ""2025-12-17 20:39:17"",
  ""resolved_date"": null,
  ""reported_by"": ""Robert Taylor"",
  ""department"": ""Sales"",
  ""assigned_to"": ""Network Admin"",
  ""tags"": [
    ""Security"",
    ""High"",
    ""In Progress""
  ],
  ""attachments"": 3,
  ""comments_count"": 5
}",User reported: Virus infection. Additional details: Antivirus detected suspicious file. File quarantined. User notified.,VIRUS INFECTION ADDITIONAL DETAILS ANTIVIRUS DETECTED SUSPICIOUS FILE FILE QUARANTINED USER NOTIFIED
Security_Incident,ticket_06.pdf,PDF,"IT Support Ticket: TICK-SEC-0006
Ticket Information
Ticket ID: TICK-SEC-0006
Type: Security_Incident
Category: Security
Title: Virus infection
Status: In Progress
Priority: High
Created Date: 2025-12-10 20:39:17
Updated Date: 2025-12-17 20:39:17
Resolved Date: N/A
Reported By: Robert Taylor
Department: Sales
Assigned To: Network Admin
Description
User reported: Virus infection. Additional details: Antivirus detected suspicious file. File quarantined. User notified.
Additional Information
Attachments: 3
Comments: 5
Tags: Security, High, In Progress",,
Security_Incident,ticket_07.json,JSON,"{
  ""ticket_id"": ""TICK-SEC-0007"",
  ""ticket_type"": ""Security_Incident"",
  ""category"": ""Security"",
  ""title"": ""Account compromised"",
  ""description"": ""User reported: Account compromised. Additional details: Phishing email reported by multiple users. Email headers analyzed."",
  ""status"": ""Closed"",
  ""priority"": ""Critical"",
  ""created_date"": ""2025-11-30 20:39:17"",
  ""updated_date"": ""2025-12-05 20:39:17"",
  ""resolved_date"": ""2025-12-05 20:39:17"",
  ""reported_by"": ""Robert Taylor"",
  ""department"": ""HR"",
  ""assigned_to"": ""Network Admin"",
  ""tags"": [
    ""Security"",
    ""Critical"",
    ""Closed""
  ],
  ""attachments"": 0,
  ""comments_count"": 2
}",User reported: Account compromised. Additional details: Phishing email reported by multiple users. Email headers analyzed.,ACCOUNT COMPROMISED ADDITIONAL DETAILS PHISHING EMAIL REPORTED MULTIPLE USERS EMAIL HEADERS ANALYZED
Security_Incident,ticket_07.pdf,PDF,"IT Support Ticket: TICK-SEC-0007
Ticket Information
Ticket ID: TICK-SEC-0007
Type: Security_Incident
Category: Security
Title: Account compromised
Status: Closed
Priority: Critical
Created Date: 2025-11-30 20:39:17
Updated Date: 2025-12-05 20:39:17
Resolved Date: 2025-12-05 20:39:17
Reported By: Robert Taylor
Department: HR
Assigned To: Network Admin
Description
User reported: Account compromised. Additional details: Phishing email reported by multiple users. Email headers
analyzed.
Additional Information
Attachments: 0
Comments: 2
Tags: Security, Critical, Closed",,
Security_Incident,ticket_08.json,JSON,"{
  ""ticket_id"": ""TICK-SEC-0008"",
  ""ticket_type"": ""Security_Incident"",
  ""category"": ""Security"",
  ""title"": ""Ransomware threat"",
  ""description"": ""User reported: Ransomware threat. Additional details: Security scan detected vulnerability. Patch available. Deployment scheduled."",
  ""status"": ""Resolved"",
  ""priority"": ""Critical"",
  ""created_date"": ""2025-11-30 20:39:17"",
  ""updated_date"": ""2025-12-02 20:39:17"",
  ""resolved_date"": ""2025-12-02 20:39:17"",
  ""reported_by"": ""David Wilson"",
  ""department"": ""Support"",
  ""assigned_to"": ""Security Team"",
  ""tags"": [
    ""Security"",
    ""Critical"",
    ""Resolved""
  ],
  ""attachments"": 1,
  ""comments_count"": 0
}",User reported: Ransomware threat. Additional details: Security scan detected vulnerability. Patch available. Deployment scheduled.,RANSOMWARE THREAT ADDITIONAL DETAILS SECURITY SCAN DETECTED VULNERABILITY PATCH AVAILABLE DEPLOYMENT SCHEDULED
Security_Incident,ticket_08.pdf,PDF,"IT Support Ticket: TICK-SEC-0008
Ticket Information
Ticket ID: TICK-SEC-0008
Type: Security_Incident
Category: Security
Title: Ransomware threat
Status: Resolved
Priority: Critical
Created Date: 2025-11-30 20:39:17
Updated Date: 2025-12-02 20:39:17
Resolved Date: 2025-12-02 20:39:17
Reported By: David Wilson
Department: Support
Assigned To: Security Team
Description
User reported: Ransomware threat. Additional details: Security scan detected vulnerability. Patch available. Deployment
scheduled.
Additional Information
Attachments: 1
Comments: 0
Tags: Security, Critical, Resolved",,
Security_Incident,ticket_09.json,JSON,"{
  ""ticket_id"": ""TICK-SEC-0009"",
  ""ticket_type"": ""Security_Incident"",
  ""category"": ""Security"",
  ""title"": ""Account compromised"",
  ""description"": ""User reported: Account compromised. Additional details: Antivirus detected suspicious file. File quarantined. User notified."",
  ""status"": ""Resolved"",
  ""priority"": ""High"",
  ""created_date"": ""2025-11-30 20:39:17"",
  ""updated_date"": ""2025-12-09 20:39:17"",
  ""resolved_date"": ""2025-12-09 20:39:17"",
  ""reported_by"": ""Jennifer Martinez"",
  ""department"": ""Marketing"",
  ""assigned_to"": ""System Admin"",
  ""tags"": [
    ""Security"",
    ""High"",
    ""Resolved""
  ],
  ""attachments"": 1,
  ""comments_count"": 5
}",User reported: Account compromised. Additional details: Antivirus detected suspicious file. File quarantined. User notified.,ACCOUNT COMPROMISED ADDITIONAL DETAILS ANTIVIRUS DETECTED SUSPICIOUS FILE FILE QUARANTINED USER NOTIFIED
Security_Incident,ticket_09.pdf,PDF,"IT Support Ticket: TICK-SEC-0009
Ticket Information
Ticket ID: TICK-SEC-0009
Type: Security_Incident
Category: Security
Title: Account compromised
Status: Resolved
Priority: High
Created Date: 2025-11-30 20:39:17
Updated Date: 2025-12-09 20:39:17
Resolved Date: 2025-12-09 20:39:17
Reported By: Jennifer Martinez
Department: Marketing
Assigned To: System Admin
Description
User reported: Account compromised. Additional details: Antivirus detected suspicious file. File quarantined. User
notified.
Additional Information
Attachments: 1
Comments: 5
Tags: Security, High, Resolved",,
Security_Incident,ticket_10.json,JSON,"{
  ""ticket_id"": ""TICK-SEC-0010"",
  ""ticket_type"": ""Security_Incident"",
  ""category"": ""Security"",
  ""title"": ""Suspicious activity"",
  ""description"": ""User reported: Suspicious activity. Additional details: Antivirus detected suspicious file. File quarantined. User notified."",
  ""status"": ""In Progress"",
  ""priority"": ""High"",
  ""created_date"": ""2025-12-13 20:39:17"",
  ""updated_date"": ""2025-12-13 20:39:17"",
  ""resolved_date"": null,
  ""reported_by"": ""Sarah Johnson"",
  ""department"": ""Marketing"",
  ""assigned_to"": ""IT Support Team"",
  ""tags"": [
    ""Security"",
    ""High"",
    ""In Progress""
  ],
  ""attachments"": 1,
  ""comments_count"": 0
}",User reported: Suspicious activity. Additional details: Antivirus detected suspicious file. File quarantined. User notified.,SUSPICIOUS ACTIVITY ADDITIONAL DETAILS ANTIVIRUS DETECTED SUSPICIOUS FILE FILE QUARANTINED USER NOTIFIED
Security_Incident,ticket_10.pdf,PDF,"IT Support Ticket: TICK-SEC-0010
Ticket Information
Ticket ID: TICK-SEC-0010
Type: Security_Incident
Category: Security
Title: Suspicious activity
Status: In Progress
Priority: High
Created Date: 2025-12-13 20:39:17
Updated Date: 2025-12-13 20:39:17
Resolved Date: N/A
Reported By: Sarah Johnson
Department: Marketing
Assigned To: IT Support Team
Description
User reported: Suspicious activity. Additional details: Antivirus detected suspicious file. File quarantined. User notified.
Additional Information
Attachments: 1
Comments: 0
Tags: Security, High, In Progress",,
